Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name
6625,CA-2015-141250,1/19/15,1/23/15,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,102.438,1,0.3,-13.1706,Bevis Round Conference Table Top & Single Column Base
6626,CA-2015-141250,1/19/15,1/23/15,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,199.304,4,0.3,-8.5416,Harbour Creations 67200 Series Stacking Chairs
6627,CA-2014-145541,12/14/14,12/21/14,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,Technology,Machines,6999.96,4,0,2239.9872,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
6628,CA-2014-138513,5/23/14,5/27/14,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,12.96,2,0,6.2208,Xerox 1999
6629,CA-2015-135489,9/19/15,9/22/15,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000011,Technology,Phones,279.86,14,0,134.3328,PureGear Roll-On Screen Protector
6630,CA-2015-125696,10/2/15,10/6/15,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,7.38,5,0.7,-5.412,Pressboard Hanging Data Binders for Unburst Sheets
6631,CA-2016-105081,12/25/16,12/30/16,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,698.352,3,0.2,52.3764,Global Executive Mid-Back Manager's Chair
6632,CA-2016-105081,12/25/16,12/30/16,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10001307,Furniture,Tables,1747.25,5,0,629.01,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
6633,US-2016-146857,5/6/16,5/8/16,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,54.48,1,0,15.2544,Belkin 5 Outlet SurgeMaster Power Centers
6634,CA-2016-166275,10/24/16,10/24/16,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001838,Technology,Accessories,199.99,1,0,85.9957,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
6635,CA-2017-144498,5/6/17,5/6/17,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003982,Office Supplies,Binders,68.541,11,0.7,-52.5481,Wilson Jones Century Plastic Molded Ring Binders
6636,CA-2017-144498,5/6/17,5/6/17,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004977,Technology,Phones,627.168,4,0.2,70.5564,GE 30524EE4
6637,CA-2017-144498,5/6/17,5/6/17,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003510,Office Supplies,Labels,122.12,5,0.2,39.689,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
6638,CA-2017-103352,11/27/17,11/30/17,Second Class,RP-19390,Resi Plking,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001573,Office Supplies,Art,6.99,3,0,2.0271,American Pencil
6639,CA-2017-103352,11/27/17,11/30/17,Second Class,RP-19390,Resi Plking,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001196,Office Supplies,Binders,107.424,6,0.2,36.2556,"Avery Flip-Chart Easel Binder, Black"
6640,CA-2014-108609,10/31/14,11/2/14,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,1421.664,8,0.4,-734.5264,Hon 94000 Series Round Tables
6641,CA-2017-128328,8/5/17,8/9/17,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10001989,Office Supplies,Binders,125.88,6,0,60.4224,Premium Transparent Presentation Covers by GBC
6642,CA-2017-128328,8/5/17,8/9/17,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10001714,Technology,Accessories,79.78,2,0,29.5186,LogitechMX Performance Wireless Mouse
6643,CA-2017-128328,8/5/17,8/9/17,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003498,Office Supplies,Labels,133.2,9,0,66.6,Avery 475
6644,US-2015-156496,8/10/15,8/16/15,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10000576,Technology,Phones,438.368,4,0.2,38.3572,AT&T 1080 Corded phone
6645,US-2015-156496,8/10/15,8/16/15,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10004188,Technology,Phones,139.944,7,0.2,-31.4874,OtterBox Commuter Series Case - Samsung Galaxy S4
6646,US-2015-156496,8/10/15,8/16/15,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,OFF-AP-10001469,Office Supplies,Appliances,133.472,4,0.2,15.0156,Fellowes 8 Outlet Superior Workstation Surge Protector
6647,US-2016-127334,12/15/16,12/21/16,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,Tables,564.195,3,0.5,-304.6653,Bretford Rectangular Conference Table Tops
6648,US-2016-127334,12/15/16,12/21/16,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,OFF-AP-10001205,Office Supplies,Appliances,87.168,2,0.2,8.7168,Belkin 5 Outlet SurgeMaster Power Centers
6649,US-2017-124779,9/8/17,9/11/17,First Class,BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-BI-10002429,Office Supplies,Binders,42.616,7,0.8,-68.1856,"Premier Elliptical Ring Binder, Black"
6650,US-2017-124779,9/8/17,9/11/17,First Class,BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central,TEC-CO-10001943,Technology,Copiers,319.984,2,0.2,107.9946,Canon PC-428 Personal Copier
6651,US-2017-124779,9/8/17,9/11/17,First Class,BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-FA-10004854,Office Supplies,Fasteners,45.92,5,0.2,15.498,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
6652,US-2017-124779,9/8/17,9/11/17,First Class,BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10001095,Furniture,Furnishings,21.184,2,0.6,-11.6512,DAX Black Cherry Wood-Tone Poster Frame
6653,US-2017-124779,9/8/17,9/11/17,First Class,BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10000061,Office Supplies,Paper,20.736,4,0.2,7.2576,Xerox 205
6654,US-2017-124779,9/8/17,9/11/17,First Class,BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-CH-10003535,Furniture,Chairs,213.43,5,0.3,-39.637,"Global Armless Task Chair, Royal Blue"
6655,CA-2017-135937,2/20/17,2/27/17,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-PH-10004447,Technology,Phones,333.576,3,0.2,25.0182,Toshiba IPT2010-SD IPTelephone
6656,CA-2017-135937,2/20/17,2/27/17,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-AC-10001114,Technology,Accessories,31.992,1,0.2,4.7988,Microsoft Wireless Mobile Mouse 4000
6657,CA-2017-135937,2/20/17,2/27/17,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-ST-10000563,Office Supplies,Storage,51.168,2,0.2,-6.396,Fellowes Bankers Box Stor/Drawer Steel Plus
6658,CA-2017-135937,2/20/17,2/27/17,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-EN-10004846,Office Supplies,Envelopes,10.64,5,0.2,3.857,Letter or Legal Size Expandable Poly String Tie Envelopes
6659,CA-2017-135937,2/20/17,2/27/17,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-FU-10002253,Furniture,Furnishings,68.704,2,0.2,16.3172,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
6660,CA-2017-135937,2/20/17,2/27/17,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,386.91,9,0.5,-185.7168,KI Adjustable-Height Table
6661,CA-2015-129322,8/8/15,8/10/15,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10004587,Office Supplies,Art,39.66,2,0,11.898,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
6662,CA-2015-129322,8/8/15,8/10/15,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10004336,Office Supplies,Appliances,113.92,2,0,33.0368,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
6663,CA-2015-129322,8/8/15,8/10/15,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001718,Office Supplies,Binders,447.86,7,0,210.4942,GBC DocuBind P50 Personal Binding Machine
6664,CA-2017-162173,10/26/17,11/1/17,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-TA-10001520,Furniture,Tables,356.85,5,0,60.6645,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
6665,CA-2017-162173,10/26/17,11/1/17,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-EN-10002831,Office Supplies,Envelopes,251.58,7,0,113.211,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray"
6666,CA-2016-115483,7/14/16,7/18/16,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,219.84,5,0.2,79.692,Xerox 1914
6667,CA-2017-122175,5/12/17,5/14/17,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,FUR-FU-10000719,Furniture,Furnishings,42.85,5,0,15.426,"DAX Cubicle Frames, 8-1/2 x 11"
6668,CA-2017-122175,5/12/17,5/14/17,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,OFF-LA-10002271,Office Supplies,Labels,6.16,2,0,2.9568,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set
6669,CA-2017-122175,5/12/17,5/14/17,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,OFF-SU-10004661,Office Supplies,Supplies,17,2,0,4.42,Acme Titanium Bonded Scissors
6670,CA-2017-122175,5/12/17,5/14/17,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,TEC-AC-10004859,Technology,Accessories,87.4,5,0,34.96,"Maxell Pro 80 Minute CD-R, 10/Pack"
6671,CA-2017-161088,5/25/17,5/29/17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10002824,Office Supplies,Binders,29.84,2,0,13.428,Recycled Easel Ring Binders
6672,CA-2014-154837,8/23/14,8/27/14,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001575,Office Supplies,Binders,49.568,2,0.2,17.3488,GBC Linen Binding Covers
6673,CA-2015-153794,9/11/15,9/16/15,Standard Class,SB-20290,Sean Braxton,Corporate,United States,San Diego,California,92024,West,OFF-AR-10000380,Office Supplies,Art,265.86,7,0,79.758,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
6674,CA-2015-135510,9/5/15,9/12/15,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,22901,South,FUR-FU-10000820,Furniture,Furnishings,67.96,4,0,12.2328,Tensor Brushed Steel Torchiere Floor Lamp
6675,CA-2015-109337,11/21/15,11/23/15,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AR-10003759,Office Supplies,Art,10.92,6,0,4.914,"Crayola Anti Dust Chalk, 12/Pack"
6676,CA-2015-109337,11/21/15,11/23/15,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-MA-10002930,Technology,Machines,83.9,2,0,22.653,Ricoh - Ink Collector Unit for GX3000 Series Printers
6677,CA-2015-109337,11/21/15,11/23/15,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10004052,Office Supplies,Appliances,19.75,5,0,5.135,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
6678,CA-2015-109337,11/21/15,11/23/15,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-AC-10000990,Technology,Accessories,393.54,3,0,165.2868,Imation Bio 2GB USBFlash Drive ImationCorp
6679,CA-2014-150329,10/10/14,10/14/14,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10003724,Furniture,Furnishings,46.872,7,0.2,3.5154,Westinghouse Clip-On Gooseneck Lamps
6680,CA-2017-145037,9/2/17,9/7/17,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-ST-10000918,Office Supplies,Storage,10.9,1,0,2.834,Crate-A-Files
6681,CA-2017-145037,9/2/17,9/7/17,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-PA-10000157,Office Supplies,Paper,79.92,4,0,37.5624,Xerox 191
6682,CA-2017-145037,9/2/17,9/7/17,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-PA-10002499,Office Supplies,Paper,146.82,3,0,73.41,Xerox 1890
6683,CA-2017-154466,1/1/17,1/2/17,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002012,Office Supplies,Binders,3.6,2,0,1.728,Wilson Jones Easy Flow II Sheet Lifters
6684,CA-2014-109134,11/5/14,11/10/14,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10000320,Furniture,Furnishings,20.04,6,0,8.8176,OIC Stacking Trays
6685,US-2015-129637,12/17/15,12/22/15,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-ST-10003716,Office Supplies,Storage,180.016,1,0.2,-15.7514,Tennsco Double-Tier Lockers
6686,US-2015-129637,12/17/15,12/22/15,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-FU-10000965,Furniture,Furnishings,41.552,2,0.6,-19.7372,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock"
6687,US-2015-129637,12/17/15,12/22/15,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-AR-10003829,Office Supplies,Art,13.12,5,0.2,1.476,Newell 35
6688,CA-2015-165162,5/14/15,5/21/15,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10003470,Office Supplies,Storage,1117.92,4,0,55.896,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
6689,CA-2017-140494,3/10/17,3/15/17,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10004568,Technology,Accessories,111.96,4,0,21.2724,MaxellLTO Ultrium - 800 GB
6690,CA-2017-104108,12/2/17,12/9/17,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,77095,Central,OFF-AR-10000817,Office Supplies,Art,12.16,5,0.2,2.128,Manco Dry-Lighter Erasable Highlighter
6691,US-2017-165869,7/31/17,8/5/17,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,17.52,4,0,8.4096,Acco 3-Hole Punch
6692,US-2017-165869,7/31/17,8/5/17,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10002472,Office Supplies,Appliances,155.88,6,0,54.558,3M Office Air Cleaner
6693,CA-2017-160899,8/11/17,8/13/17,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000632,Office Supplies,Binders,477.51,11,0,219.6546,Satellite Sectional Post Binders
6694,CA-2017-144225,9/30/17,10/2/17,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10000062,Office Supplies,Paper,164.88,3,0,80.7912,Green Bar Computer Printout Paper
6695,US-2016-163538,8/26/16,8/30/16,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,Wisconsin,53132,Central,TEC-AC-10002006,Technology,Accessories,47.97,3,0,14.8707,Memorex Micro Travel Drive 16 GB
6696,US-2016-155103,12/2/16,12/7/16,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004318,Office Supplies,Binders,415.176,3,0.2,134.9322,Ibico EB-19 Dual Function Manual Binding System
6697,US-2016-155103,12/2/16,12/7/16,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004236,Office Supplies,Binders,35.232,3,0.2,11.4504,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
6698,US-2016-155103,12/2/16,12/7/16,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000062,Office Supplies,Paper,54.96,1,0,26.9304,Green Bar Computer Printout Paper
6699,CA-2017-145429,7/21/17,7/25/17,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003205,Office Supplies,Paper,16.34,2,0,7.6798,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
6700,CA-2017-145429,7/21/17,7/25/17,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000988,Furniture,Chairs,225.296,2,0.2,22.5296,Hon Olson Stacker Stools
6701,CA-2017-145429,7/21/17,7/25/17,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,OFF-BI-10001524,Office Supplies,Binders,50.352,3,0.2,17.6232,GBC Premium Transparent Covers with Diagonal Lined Pattern
6702,CA-2015-153535,5/20/15,5/24/15,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893,South,FUR-FU-10001986,Furniture,Furnishings,163.136,4,0.2,20.392,"Dana Fluorescent Magnifying Lamp, White, 36"""
6703,CA-2015-153535,5/20/15,5/24/15,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893,South,OFF-BI-10001031,Office Supplies,Binders,6.408,4,0.7,-4.9128,Pressboard Data Binders by Wilson Jones
6704,CA-2015-139164,6/23/15,6/28/15,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,90805,West,TEC-PH-10002468,Technology,Phones,217.584,2,0.2,19.0386,"Plantronics CS 50-USB -headset- Convertible, Monaural"
6705,CA-2015-139164,6/23/15,6/28/15,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003059,Office Supplies,Fasteners,5.43,3,0,1.7919,Assorted Color Push Pins
6706,CA-2015-139164,6/23/15,6/28/15,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,90805,West,TEC-PH-10003931,Technology,Phones,143.976,3,0.2,8.9985,JBL Micro Wireless Portable Bluetooth Speaker
6707,CA-2016-112277,9/10/16,9/15/16,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10003505,Technology,Phones,519.68,7,0.2,58.464,Geemarc AmpliPOWER60
6708,CA-2014-167724,4/13/14,4/18/14,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Baltimore,Maryland,21215,East,OFF-LA-10002368,Office Supplies,Labels,7.83,3,0,3.6018,Avery 479
6709,CA-2015-123141,11/14/15,11/19/15,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10004287,Furniture,Chairs,883.84,4,0.2,99.432,SAFCO Arco Folding Chair
6710,CA-2015-123141,11/14/15,11/19/15,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10001891,Furniture,Chairs,230.352,3,0.2,20.1558,Global Deluxe Office Fabric Chairs
